剧集ID,剧集名称,导演,主演,地域,开播时间,总集数,平台,是否付费,评分,播出方式,是否独家,主题,豆瓣ID,是否爱奇艺出品,首集ID
214536201,黑名单：救赎,Michael Dinner,法米克·詹森;瑞安·艾戈尔德;艾迪·盖瑟吉;托妮·赛普里斯;丹·安博尔,美剧,20191031,8,爱奇艺,2,7.5,,False,罪案/剧情,,,8742647200
228364201,你的孩子不是你的孩子,陈慧翎,柯素云;曾少宗;刘亮佐,台湾地区,20190416,10,爱奇艺,2,6.3,VIP看全集,False,家庭/科幻/剧情,30232339,,2267025000
242200801,共和国血脉,万盛华,王聪;蒋方婷;任程伟;陈锐;宁理;朱宏嘉;丹琳;端木崇慧;甘林熠,内地,20190612,36,爱奇艺,0,6.7,24点同步卫视更新,False,剧情,,,2796672900
221318801,非常搭档,刘光,李国毅;牛飘;罗昱焜,内地,20180129,24,爱奇艺,0,6.4,,True,警匪/悬疑/罪案/网剧,25980317,,911665500
222116201,台湾往事,崔亮,左小青;刘以豪;张书豪;简嫚书;程予希;夏娣亚;涩谷天马;施名帅,内地,20180222,52,爱奇艺,0,7,周日至周四24点2集;周五周六24点1集,False,战争/剧情,,,940112100
226813301,爱国者DVD版,龚朝晖,张鲁一;佟丽娅;芦芳生;康磊;杜冠儒;孟召重;郭秋成,内地,20180609,50,爱奇艺,2,7.9,VIP每日22:00抢先看 非VIP次日22:00免费观看,False,战争/军旅/谍战,27005238,,1098786100
219950401,凤囚凰DVD版,李慧珠,关晓彤;宋威龙;张逸杰;白鹿;吴谨言;吴佳怡;米热;许凯;何奉天;洪尧;张超人;孙亦凡;刘恩尚,内地,20180114,52,爱奇艺,2,8.8,周日至周一24点VIP更新，非VIP次日24点观看,False,古装/偶像/宫廷,,,898515400
225942601,归去来DVD版,刘江,唐嫣;罗晋;于济玮;许龄月;王天辰;马程程,内地,20180514,50,爱奇艺,2,8.4,,False,言情/青春,26811528,,1049974600
212794801,一吻定情 泰语版,萨拉萨瓦蒂·翁索姆佩奇,披拉·尼迪裴善官;苏查拉·玛娜英;协塔朋·平朋;佩姆·巴比尔,泰国,20180917,20,爱奇艺,0,7.1,9月17日12:00 非会员全集上线,False,爱情/喜剧,,,1339852700
230132101,凉生我们可不可以不忧伤DVD版,刘俊杰,钟汉良;马天宇;孙怡;于朦胧;孟子义;鲁诺;王智;张晓晨;李梦;王鹤润;黄一琳;王艺哲;尼利特龙;徐梵溪;闫鹿杨,内地,20180917,70,爱奇艺,2,8.7,VIP看全集,False,言情/偶像/青春/都市,,,1329365400
221398401,和平饭店DVD版,李骏;白涛,陈数;雷佳音;李光洁;陶慧;张岩;陈冠宁;阎俊希;孔维;曹力;马灿灿,内地,20180125,42,爱奇艺,2,8.2,,False,爱情/谍战/剧情,26828285,,913107000
228517301,新圣水湖畔,张多福,方青卓;雷恪生,内地,20180803,20,爱奇艺,0,6.7,,False,农村/剧情,30214979,,1212462100
232012101,杨光的快乐生活之绅士品格,杨议,杨议;颜丹晨;温兆伦;魏一;张立,内地,20181031,13,爱奇艺,2,6.2,,True,都市/喜剧/剧情/网剧,,,1460292500
219920401,龙凤店传奇第三季,霍志楷,李菲儿;宋铭宇;郑晓东;秦子越;张垚,内地,20180101,15,爱奇艺,2,6.7,,True,爱情/古装/言情/宫廷/网剧,,,883036700
238867901,能耐大了第二季,刘嘉殷,张鹤伦;栾云平;杨九郎;孟鹤堂;高峰（相声演员）;张云雷;李鹤彪;任铭松;鄂靖文;李思睿,内地,20190312,12,爱奇艺,2,7.1,VIP看全集,True,都市/喜剧/剧情/网剧/搞笑,,,2096984300
236446401,骄阳似火,王冕;朱国家,邝晓彤;徐瑞霖;今夏;舒贵林;江川客,内地,20190115,12,爱奇艺,0,6.6,,True,爱情/都市/剧情/网剧,30384231,,1816990000
241962001,越南版太阳的后裔,Tran Bao Loc,SONG LUAN;KHA NGAN;HUU VI;CAO THAI HA,其它,20190611,24,爱奇艺,2,6.6,VIP看全集,False,爱情/偶像/军旅,,,2683299900
238750501,人鱼恋爱法则第一季,黄天仁,王彦彬;李俊瑶;范晓东;苑立若心;郝明奇;石雪婧,内地,20190320,12,爱奇艺,2,7.1,VIP看全集,True,爱情/言情/偶像/青春/奇幻/网剧,30215032,,2083576400
240086101,罪恶消亡史,李伯勋,于青斌;顾权;刘楚玄;笑赫,内地,20190425,12,爱奇艺,2,6.8,,True,悬疑/罪案/年代/剧情/网剧,,,2262019300
229337501,再创世纪 粤语,关树明,周丽淇;郭晋安;林文龙;杨怡;钟嘉欣;袁伟豪;蔚雨芯;周柏豪;邓佩仪;王振;余芷慧;李成昌;潘志文;李枫;林嘉华;林师杰;胡枫,内地,20180829,34,爱奇艺,2,7.7,VIP看全集,True,爱情/自制/都市/商战/剧情/网剧,26923049,,1284479100
233493101,火王之破晓之战DVD版,胡意涓,陈柏霖;景甜;张逸杰;赖雨濛;范世錡;孙绍龙;杜俊泽;张维娜;苏航 （演员）;彭凌;刘海蓝;张钧涵;南笙;佟凡,内地,20181126,28,爱奇艺,2,8,,False,爱情/古装/悬疑/剧情,,,1551002000
225617601,冒险王卫斯理之无名发,霍耀良,余文乐;杨蓉;胡然;伍允龙;仓田保昭;叶项明,内地,20180515,12,爱奇艺,2,7.1,VIP看全集,True,爱情/自制/都市/科幻/剧情/网剧,,,1045599200
213719801,古战场传奇 第二季,Richard Clarkin,凯特瑞娜·巴尔夫;山姆·修汉;西蒙·卡洛;Tobias Menzies;Robert Cavanah,美剧,20191118,13,爱奇艺,2,7.5,,False,爱情/剧情/奇幻,,,9247112000
242256401,站在你的角度看我第二季,马臻,朱圣祎;王关彭;徐晗（演员）;徐永革;彭波;钱黛俊,内地,20190619,12,爱奇艺,0,6.6,,True,爱情/都市/喜剧/网剧,,,2794131800
222520401,老男孩DVD版,刘俊杰,刘烨;林依晨;雷佳音;胡先煦;李建义;王妍之,内地,20180304,45,爱奇艺,2,8.6,VIP每日24点更新 非VIP次日24点观看,False,都市/剧情,27018233,,948027400
231579801,文房四宝,张铁林,张铁林;廖晓琴;李成儒,内地,20181022,30,爱奇艺,2,6.5,VIP看全集,True,古装/年代/网剧,,,1428039900
242815301,流淌的美好时光DVD版,林红光,马天宇;郑爽;柴碧云;周澄奥;朱颜曼滋;张亦驰;张杨智子;吴雅君;丁春诚,内地,20190701,52,爱奇艺,2,8.4,VIP看全集,False,爱情/偶像/青春/剧情,,,3096938300
242532501,我的白鲸男友第二季,邓红超,李俊辰;王瑛瑛;何达;黄小戈;闻钦;王赫蘩,内地,20190619,12,爱奇艺,2,6.4,VIP看全集,True,爱情/言情/偶像/都市/剧情/网剧,,,2877321000
237700301,逆流而上的你DVD版,潘越,马丽;潘粤明;张凯丽;孙坚;黄梦莹;李乃文;刘威葳;倪大红;刘颖伦;张棪琰;穆丽燕;徐美玲;孔琳;赵淑珍;谭希和,内地,20190212,40,爱奇艺,2,8.1,,False,爱情/家庭/都市/喜剧/剧情,30181133,,1973668000
241564101,一往无前,冯钢,贺庆智;任悦（演员）;李宗全;时晓飞,内地,20190527,12,爱奇艺,0,6.3,,True,悬疑/剧情/网剧/恐怖,,,2511291500
239082301,甜心软糖第二季,施维聪,马倩倩;郑鹏;王文轩;周慧;李汶霖;吕晴;王武义;王嘉炜;张家睿;柏辰;罗鹏（演员）;李志豪;李俊叡;孙霆;郝鹏飞（演员）,内地,20190321,12,爱奇艺,2,6.6,VIP看全集,True,爱情/言情/偶像/青春/剧情/网剧,30403215,,2126121100
226846301,伙头军客栈,高亚麟,周小斌;姜超;毛孩;阿楠;白志迪;东靖川;许娣;刘思言;蒋佳恩;李峥;孟子叶,内地,20180804,48,爱奇艺,2,6.9,VIP看全集,True,喜剧,27143690,,1200227900
229512001,舌害,郑潇,宋祖儿;徐正溪;柳小海;吕夏;陆思宇;陶醉;周韵茹;赵铁钢;夏楠;赵红霞;朱怀旭;乌兰托雅,内地,20180910,18,爱奇艺,2,7.5,VIP看全集,True,都市/网剧,,,1301536100
222954201,龙探,栗心博,曹骏;李春嫒;黄嘉鑫,内地,20180309,15,爱奇艺,0,6.8,,True,悬疑/网剧,30159565,,953198000
229291401,古战场传奇 第四季,Julian Holmes,Sam Heughan;凯特瑞娜·巴尔夫;Tobias Menzies;朱利安·华顿;萨姆·霍尔,美剧,20181104,13,爱奇艺,2,7.4,,False,爱情/言情/剧情/奇幻,26808215,,9247316800
229168801,调香师第二季,赵世尧,小爱;葛布;陈烨林;叶芸菲,内地,20180829,12,爱奇艺,0,6.2,,True,古装/剧情/仙侠/奇幻/网剧,,,1255858700
225611601,誓言DVD版,袁俊平;张彤,贾乃亮;李晟;刘奕君;秦昊;刘威;李菁;王馨可;隆妮;邱士鉴;曹可凡,内地,20180507,60,爱奇艺,2,7.8,周一至周六22点更新2集，周日更新1集,False,战争/剧情,,,1038203600
230753201,杨光的快乐生活之恋爱先生,杨议,杨议;颜丹晨;温兆伦;魏一;张立,内地,20180926,13,爱奇艺,0,6.5,VIP看全集,True,都市/喜剧/剧情/网剧/搞笑,,,1363506900
215010401,游戏幻影,未知,普提查·克瑟辛;卡维·丹扎拉岚,泰国,2019,34,爱奇艺,0,7.4,,False,爱情/言情/悬疑/剧情,,,4488325200
247103401,激荡DVD版,余丁,任重;郭晓东;李念;车晓;侯勇;张逗逗;陶泽如;李成儒;李亭哲;白卉子,内地,20190922,46,爱奇艺,2,7.8,VIP会员每日24点更新，非会员次日24点更新,False,都市/剧情,,,7542563600
90171401,我在垦丁天气晴,钮承泽,彭于晏;张钧甯;阮经天;李康宜;李绍祥;钮承泽;九孔;樊光耀;林美秀;陈博正;钟欣凌,台湾地区,20190823,20,爱奇艺,2,6.3,VIP看全集,False,言情/偶像/青春/喜剧,,,13006
242157601,追球之傲娇校花死磕傻白甜,苏浩旗,李艺彤;朱元冰;卢洋洋;李希侃,内地,20190617,10,爱奇艺,2,6.6,VIP看全集,True,自制/偶像/青春/网剧,,,2834723800
223802001,亿万3,科林·巴克西,保罗·吉亚玛提;戴米恩·刘易斯;玛姬·丝弗;玛琳·阿克曼;David Costabile,美剧,20191112,12,爱奇艺,0,7.3,每日20:00更新1集;VIP会员抢先看全集,False,悬疑/罪案/剧情,26993083,,9123837800
227000101,热血高校第一季,许肇任,蒋雪鸣;陈昊宇;曹佑宁;赵粤;温升豪;王振;陈庭萱;陈彦佐,内地,20180702,12,爱奇艺,0,6.8,,True,偶像/青春/网剧,,,1114003900
214583201,荒原 第二季,尼克·科普斯,吴彦祖;艾米丽·比查姆;阿拉米斯·奈特;尼克·弗罗斯特;马尔顿·索克斯,美剧,20181017,10,爱奇艺,2,7,VIP看全集,False,剧情,,,1414269500
228089801,婚姻遇险记,宋洋,韩雪;黄宥明（黄明）;刘长纯;哈斯高娃;曹力;方晓莉;瑛子,内地,20180724,41,爱奇艺,0,7,周一至周六24点2集;周日24点1集,False,爱情/家庭/剧情,26759517,,1198111100
217186801,我们这一天 第二季,Ken Olin,斯特尔林·K布朗;曼迪·摩尔;米洛·文堤米利亚;贾斯汀·哈特雷,美剧,20181127,18,爱奇艺,2,6.7,VIP看全集,True,家庭/剧情,26958597,,1560826800
228096601,夏日心跳,于中中,沈建宏;罗云熙;洪冰瑶;戴向宇;李茂,内地,20180731,36,爱奇艺,0,6.5,周五至周三24点2集;周四24点1集,False,青春/剧情,25735641,,1212329600
224108201,阳光下的法庭,李巨涛;陈立军,颜丙燕;王志飞;何冰;刘之冰;瑛子;田牧宸;果靖霖;萧兵;钱志,内地,20180408,36,爱奇艺,0,7.4,每晚24:00 两集连播,False,剧情,,,992534700
213922201,穿越时间线 第一季,尼尔·马歇尔,Chad Rook;阿比盖尔·斯宾赛;马特·兰特尔;高兰·维斯耶克;马尔科姆·巴雷特,美剧,20190920,16,爱奇艺,2,7.3,每周五20:00各更新2集;VIP会员抢先看全集,True,科幻/剧情,,,7268993100
238496701,诡使神差,曹大伟,冯建宇;彭渤;王蕴凡;陶思源,内地,20190304,12,爱奇艺,2,6.5,VIP看全集,True,都市/悬疑/剧情/网剧,27039392,,2053785300
243677301,超级玩家,杨人华,田雷;逯子;杨天琪;张何昊臻,内地,20190708,12,爱奇艺,0,6.3,,True,穿越/剧情/奇幻/网剧/搞笑,,,3168895200
243681901,再见，将来,王永超;刘丹,李萌萌;罗诠浩;郭秋成;沈泰;王永超;马宁宁,内地,20190709,12,爱奇艺,2,6.7,VIP看全集,True,爱情/言情/都市/奇幻/网剧,,,3170596300
243384701,日版我可能不会爱你,熊坂出,足立梨花;白洲迅,日本,20190715,16,爱奇艺,2,6.4,VIP看全集,False,爱情/偶像,,,3106198400
243131201,超级影后之初次做人第一季,杨凯渊,朱一文;郑亦琳,内地,20190628,12,爱奇艺,2,6.7,VIP看全集,True,爱情/言情/偶像/都市/剧情/奇幻/网剧,,,3019903700
247292501,青柠男女第二季,史昂,徐晓璐;王燕阳;孙伟豪;赵文龙;曾凡子;郭甲燃,内地,20191009,12,爱奇艺,2,7.6,VIP看全集,True,青春/都市/喜剧/剧情/网剧/搞笑,,,7719798900
227104701,婚姻历险记,宋洋,韩雪;黄宥明（黄明）;方晓莉;曹力;瑛子;吴春燕;乔红;康磊,内地,20180703,39,爱奇艺,0,6.8,周一至周六24点2集;周日24点1集,False,爱情/家庭,26759517,,1149278000
229174001,杨光的快乐生活之好好先生,杨议,杨议;颜丹晨;温兆伦;魏一;张立,内地,20180829,12,爱奇艺,0,6.4,,True,都市/剧情/网剧/搞笑,30292646,,1256087900
238046101,第二十二条军规,乔治·克鲁尼,克里斯托弗·阿波特;凯尔·钱德勒;乔治·克鲁尼;休·劳瑞;吉安卡罗·吉安尼尼,美剧,20191021,6,爱奇艺,2,7.6,每周一20:00各更新2集;VIP会员抢先看全集,True,喜剧/战争/剧情,,,8300387100
246080201,星际迷航：发现号（下）,Vincenzo Natali;大卫·塞梅尔,詹森·艾萨克;道格·琼斯;安东尼·拉普;杨紫琼;Kenneth Mitchell,美剧,20190821,7,爱奇艺,2,7.4,VIP看全集,False,科幻,,,4691929100
238418701,大周小冰人第二季,管健雄,曾梦雪;戴景耀;黄甫杰;屠画;向昊;史卿妍;柏智杰;李芳雯;张煜枫,内地,20190315,12,爱奇艺,2,7.2,VIP看全集,True,爱情/古装/言情/偶像/青春/喜剧/剧情/网剧/搞笑,,,2045918800
240440501,永远的战友,陆涛;迟旭;于长江,黄薇;刘劲;王馥荔;马晓伟;王静;罗忆楠,内地,20190422,28,爱奇艺,0,6.6,,False,历史/剧情,,,2322878700
247431301,门风传第一部,刘琼,潘兴源;马小雅;高泽群;李诗瑶,内地,20190930,13,爱奇艺,2,7.7,VIP看全集,True,爱情/家庭/年代/剧情/网剧,,,7977332200
240179001,住院医生,菲利普·诺伊斯,马特·朱克瑞;艾米丽·万凯普,美剧,20190416,14,爱奇艺,2,6.3,VIP看全集,True,剧情,26966804,,2271011600
238149301,北漂爱情故事,陈昊义,高阳;何乙轩,内地,20190220,12,爱奇艺,2,7.1,VIP看全集,True,爱情/都市/剧情/网剧,30377789,,2010628800
245783001,蛋黄人,钱宁黄,林柏宏;虞朗;于翔;高至霆;陈碧舸;万国鹏;范立美,内地,20190816,12,爱奇艺,2,8,VIP看全集,True,爱情/言情/青春/科幻/网剧,,,4594439000
245427401,加油，你是最棒的DVD版,刘新,邓伦;马思纯;倪虹洁;韩童生;范湉湉;邬君梅;林雪;陈楚翰;王同辉;张雯,内地,20190731,44,爱奇艺,2,8.3,VIP看全集,False,爱情/剧情,,,3857977000
247207901,青柠男女第一季,史昂,徐晓璐;王燕阳;孙伟豪;赵文龙;曾凡子;郭甲燃,内地,20190924,12,爱奇艺,2,7.5,VIP看全集,True,偶像/青春/都市/喜剧/剧情/网剧,,,7559075700
222661401,使女的故事 第二季,Mike Barker,伊丽莎白·莫斯;阿丽克西斯·布莱德尔;阿曼达·布鲁盖尔;Ann Dowd;克里·杜瓦尔,美剧,20190911,13,爱奇艺,2,7.4,每周三20:00各更新2集;VIP会员抢先看全集,False,科幻/剧情,27036735,,5411541700
236497001,星途叵测,塔纳瓦?班亚林,米蒂妮?金帕媛;楠迪?宗拉维蒙;普提查·克瑟辛;杰斯丕帕?迪拉庞普;安嘉莎?蒙坤莎麦;拉维雅楠?塔格;珀拉潘?斯克里卡德查;阿妮潘?查南普拉纳翁,泰国,20190114,52,爱奇艺,2,6.4,VIP看全集,False,偶像,,,1821832900
208683001,欢乐元帅,范小天;游达志;郑伟文,古巨基;颜丹晨;费振翔;杨紫彤;刘仪伟;徐震;蔡卓妍;岳跃利,内地,20180401,47,爱奇艺,0,6.5,,False,古装,,,978997400
245360901,富翁,尼尔·博格,保罗·吉亚玛提;戴米恩·路易斯;玛姬·丝弗;玛琳·阿克曼;David Costabile;康朵拉·拉沙德;托比·莱昂纳德·摩尔;Daniel K. Isaac,美剧,20190807,12,爱奇艺,2,7.5,每周三20:00各更新1集;VIP会员抢先看全集,False,剧情,,,3877710300
246695501,怪力少女的日常,倪好（导演）,江易轩;闪蓝桥;钱晓颖;豆梓;杨礼,内地,20190913,30,爱奇艺,0,7.4,每周一至周五12点更新2集;VIP会员抢先看全集,True,青春/喜剧/剧情/奇幻/网剧/竖短片,,,6238781600
203755101,重返20岁,高林豹;徐惠康,韩东君;胡冰卿;归亚蕾;秦汉;姚星彤;张超;王阳;杨青,内地,20180705,26,爱奇艺,0,7.4,"VIP每周四、五20点更新4集,非VIP每晚20点更新1集",False,爱情/剧情/奇幻,,,1153257400
234669401,我的天才女友,萨维里奥·克斯坦佐,伊利莎·德尔·吉尼欧;卢多维卡·纳斯提,其它,20190401,8,爱奇艺,2,6.5,VIP看全集,True,爱情/儿童/剧情,28427782,,2203441500
243488001,日版傲骨贤妻,山本刚义,常盘贵子;唐泽寿明;小泉孝太郎;水原希子,日本,20190712,10,爱奇艺,2,6.4,每周五六20更新2集 VIP会员抢先看全集,False,都市/罪案,,,3237914500
242157701,追球之校园模范甜宠撒糖机,苏浩旗,李汶翰;洪潇,内地,20190617,10,爱奇艺,2,6.5,VIP看全集,True,自制/偶像/青春/网剧,,,2834737500
238385401,寻找倾城时光,吕飞,戴安娜; 薛亦伦;蓝波,内地,20190227,12,爱奇艺,0,6.4,,False,爱情/言情/都市/网剧,,,2042105900
230541001,今夜，可否拥你入怀,二宫崇;泷悠辅,矢作穂香;水野胜;中尾畅树;加村真美;入山法子,日本,20180929,12,爱奇艺,2,6.3,VIP看全集,True,爱情/言情/偶像/青春,,,1364372100
222105601,二妮的山村梦,韩克,李林林;刘二宝,内地,20180223,17,爱奇艺,0,6.6,,True,家庭/农村/剧情,,,930441800
230765501,逆青春第一季,英宁;詹成霖,孟彦森;张潘靓子;马倩倩,内地,20181008,12,爱奇艺,2,7.2,VIP看全集,True,爱情/青春/都市/剧情/网剧,,,1364612400
222617201,一路繁花相送番外,刘淼淼,钟汉良;江疏影;炎亚纶;李晟;李铭顺;李浩轩;夏铭浩;张欢欢,内地,20180227,12,爱奇艺,0,6.4,,True,爱情/言情/都市/网剧,,,943766500
230107601,再创世纪 DVD版,关树明,周丽淇;郭晋安;林文龙;杨怡;钟嘉欣;袁伟豪;蔚雨芯;周柏豪;邓佩仪;王振;余芷慧;李成昌;潘志文;李枫;林嘉华;林师杰;胡枫,内地,20180910,36,爱奇艺,2,7.7,,True,爱情/自制/都市/商战/剧情/网剧,26923049,,1320284700
229514101,远方的家,沈好放,刘佳;梁冠华;李凤绪;秦焰;宗平;刚毅;荣梓希,内地,20180903,34,爱奇艺,0,7,周一至周六24点更新2集,False,剧情,26638511,,1293925800
227420501,锁住有情天,马玉亭;朱云峰,宋景奥;关樱雪;黄莞乔,内地,20180709,14,爱奇艺,0,6.7,,True,爱情/家庭/商战/剧情/网剧,,,1148354500
238019401,我是顾家男,北村丰晴,杨谨华;黄健玮;谢佳见;张景岚,台湾地区,20190301,13,爱奇艺,2,6.5,VIP看全集,True,爱情/都市,,,2010750100
213251401,少狼 第五季,杰夫·戴维斯,泰勒·珀西;迪伦·奥布莱恩;雪莱·亨尼格;瑞恩·凯利;Tamlyn Tomita,美剧,20190314,20,爱奇艺,2,6.1,VIP看全集,False,喜剧/剧情/恐怖,,,2087625700
243490901,日版金装律师,土方政人,织田裕二;中岛裕翔;铃木保奈美;新木优子,日本,2019,11,爱奇艺,2,6.4,VIP看全集,False,剧情,,,3238341800
236344101,致命吞噬 第一季,韦恩·布莱尔,托德·拉桑斯,澳大利亚,20190115,8,爱奇艺,2,6.3,VIP看全集,True,都市/悬疑/罪案,,,1808389100
234829601,有房有车,李伟（导演）,闫薇儿;闫薇儿;孙涛（演员）,内地,20181217,13,爱奇艺,0,6.6,,False,都市/喜剧/剧情/网剧,,,1665329400
211419401,美味的童话,瞿友宁;林子平,周渝民;侯佩岑;柯有伦;赖雅妍;张永智,台湾地区,20181102,32,爱奇艺,2,6.5,,True,爱情/偶像/青春/都市,2249526,,1489549400
225086201,荒原 第三季（上）,帕科·卡贝萨斯,吴彦祖;艾米丽·比查姆;阿拉米斯·奈特;尼克·弗罗斯特;欧拉·布拉迪,美剧,20181017,8,爱奇艺,2,7,VIP看全集,True,剧情,27030260,,1408547500
214095601,致命武器 第一季,约瑟夫·麦克金提·尼彻,达蒙·威亚斯;克莱恩·克劳福德;Keesha Sharp;Kevin Rahm;乔丹娜·布鲁斯特,美剧,20181230,18,爱奇艺,2,6.8,VIP看全集,False,罪案,,,1749631400
234294101,外滩钟声,管虎;费振翔,俞灏明;吴谨言;陈瑾;陈洁;牛犇;代旭;张芝华;刘碧渠;陈伟栋;何晶,内地,20181210,36,爱奇艺,0,7.8,每日24:00更新2集,False,家庭/年代,26738639,,1666275500
